FORECAST_DATE,ZERO_1Y,ZERO_2Y,ZERO_3Y,ZERO_4Y,ZERO_5Y,ZERO_6Y,ZERO_7Y,ZERO_8Y,ZERO_9Y,ZERO_10Y,ZERO_12Y,ZERO_15Y,ZERO_20Y,ZERO_25Y,ZERO_30Y
2014-08-22,0.0003721373167623164,0.0006377691904415568,0.0012675696684800672,0.0023170504618628307,0.003683018210351653,0.005329364681044307,0.007111363864172997,0.008957488069189116,0.010815940666050078,0.01251830937522275,0.015958976371272176,0.018117914911542472,0.020956110571664823,0.021904861907664424,0.022206427961257512
2014-08-25,0.0004823861379121668,0.0006539402315957801,0.0011816736124818932,0.0021256989039946054,0.003404848568353708,0.0049804029080105575,0.00670456069760843,0.00850666708715054,0.010330645905443239,0.012011809302011175,0.01540906218395046,0.01751603094863545,0.020305201309476592,0.021236694777503628,0.021533905354002316
2014-08-26,0.000381210748891869,0.0005964612383911245,0.0011625513071231895,0.0021391394691601465,0.003437995553102354,0.005021889494186566,0.006746615919735078,0.008544070753256004,0.010361284824370104,0.012035063630001265,0.01542295245920693,0.017456402411780737,0.02022697812852413,0.02116102968833086,0.02145806809873328
2014-08-27,0.00038526174387039586,0.0005764007538771556,0.0011044025846765363,0.002034321446831547,0.003284949086756028,0.00481877035988483,0.006494530087295141,0.008249292396954282,0.010032373470209483,0.01169079183710201,0.015047706528838248,0.016933214817788766,0.019637697507799097,0.02055965590014712,0.02084570776572124
2014-08-28,0.0004789891104776866,0.0007090734452437812,0.001300354054833591,0.0023054471838613176,0.0036257637121475585,0.005217605749948332,0.006943998623872886,0.008737870399997273,0.010552010085848452,0.012224799841794327,0.015608924743364502,0.017445563687165596,0.02026568040080794,0.021263567701311836,0.02154654619352311
2014-08-29,0.00039426417049980494,0.0005772668491922289,0.0011428177642121614,0.002136432535190788,0.003466567895880779,0.005089320023498082,0.006862320515166993,0.008707106217273726,0.010568039219996187,0.012266687837811685,0.01570286768498157,0.01747598794090731,0.020343593200992945,0.02137104496903325,0.021649100096083056
2014-09-01,0.00023320697534777847,0.00044045065142744844,0.001001520383507045,0.001945601506478436,0.0032816964839887702,0.004880263854382257,0.006639848980223286,0.008480179693535015,0.010347159157526707,0.012059545108439231,0.015527165624617013,0.01735867897720331,0.0202679364942365,0.021288622666330276,0.021572086638508486
2014-09-02,0.0003320159601358866,0.0005472803002649546,0.0011095155030881026,0.0020504472037335274,0.003377796532729447,0.004959200673606208,0.0066871250959231006,0.008487798279229826,0.010310725122315635,0.011986263794963377,0.015379565196564846,0.01723742862278376,0.020111746716289666,0.021090195182261504,0.021370569945520414
2014-09-03,0.00023428477867683506,0.0005058616626005258,0.00114455031110688,0.002172673627704506,0.003572623259974079,0.005215574346473629,0.007001241628993829,0.008849699603159625,0.010718285728660588,0.0124196019714762,0.015868474124926594,0.017612769016019235,0.020494600911532594,0.02150201886671849,0.021742223688217144
2014-09-04,0.00027385008624036334,0.00042192422168724897,0.0009277037328393741,0.0018292123874770905,0.0031266628812070575,0.004680179842092947,0.006387889725214185,0.008168340620830461,0.009975633194958235,0.011633704617424738,0.01499395501979292,0.01676747251654572,0.019608178344792306,0.020621677620505163,0.020861937583398084
2014-09-05,0.00019939883821475164,0.00030225507429992735,0.0007725299987203472,0.0016402185328625468,0.0029032203895785307,0.004422007361965599,0.006095818180518569,0.007843068489463655,0.009620194650006686,0.011252614986474377,0.014558029754785411,0.016277266385783796,0.019131660831778377,0.020145734039087596,0.020393947533755046
2014-09-08,0.00020144290243362433,0.0002904172458964259,0.0007536126845211357,0.0016188236172215297,0.002870307085211723,0.004369759678724738,0.00601556438141643,0.0077314300612765525,0.00947559174839431,0.011075169213215545,0.01431635997901163,0.016025795781739217,0.01887166271714847,0.019895004594780448,0.020134422760706816
2014-09-09,0.00012437763144626247,0.00022312169067561336,0.0007137286437105924,0.0016150691783406463,0.002902485980501168,0.0044337627128545765,0.006111787655638511,0.007854628351113125,0.009623708967795224,0.011234905410163505,0.014501441179003968,0.01625809640008243,0.019118455945500584,0.020159740611020927,0.020402426038031198
