FORECAST_DATE,ZERO_1Y,ZERO_2Y,ZERO_3Y,ZERO_4Y,ZERO_5Y,ZERO_6Y,ZERO_7Y,ZERO_8Y,ZERO_9Y,ZERO_10Y,ZERO_12Y,ZERO_15Y,ZERO_20Y,ZERO_25Y,ZERO_30Y
2014-08-22,0.000459828499831121,0.0006901738870363175,0.0012871483065548534,0.0023044714326519835,0.0036448514482467645,0.005271439969829531,0.0070381084758200495,0.008872834464644638,0.01072223933455917,0.012420135483431885,0.015853499611499598,0.01807964231632294,0.02087700961012972,0.02181282234201603,0.022108916507275325
2014-08-25,0.00038445179763382944,0.0005748426082145168,0.0011234675116984616,0.002091522266692047,0.0033964434036831983,0.004998486271036553,0.006748617122753489,0.008573649317909488,0.010416525034615471,0.012112645203780038,0.015545959539747654,0.017728641234386392,0.02053023009637684,0.021466382127934995,0.021763734656330275
2014-08-26,0.0004477504074233656,0.0006613167043825985,0.0012264872681864553,0.0022020877866384967,0.0035005124971001066,0.005083901816462233,0.006809181935013267,0.008608264268121883,0.010426749177636719,0.01210236946849909,0.015494276444056725,0.01756793158917886,0.020345012989108728,0.021276037397878894,0.02157356161273818
2014-08-27,0.0003855729399337488,0.0005725500686928346,0.0010999287018681767,0.0020328648795675075,0.0032910985918325124,0.004835565084396379,0.006524297078508476,0.008292541399632954,0.010086688151513284,0.011754429168754176,0.01513150091963534,0.017061367472132733,0.019827374214396138,0.020765229984718366,0.021062274231812207
2014-08-28,0.0005061065947886573,0.000724968414727018,0.001308199751341105,0.0023076648809663273,0.003627448796325876,0.005222456805020739,0.006954899151206339,0.008756104313486297,0.010576410966183836,0.012255809162758589,0.015656701570075475,0.01757929543256281,0.020404882962856967,0.021401601582343777,0.021685476447420114
2014-08-29,0.0004402741481867219,0.0006385195228246647,0.0012197698524759474,0.00222881225677908,0.003573327873443142,0.0052084984669775606,0.006993846027298871,0.008850334814833816,0.010720738167468713,0.0124278934785606,0.01588509903950383,0.017753876930313318,0.020612908934733044,0.02163008312859063,0.021903415588374376
2014-09-01,0.0003329382730622932,0.000549096306951576,0.0011169573261022052,0.002064735846178428,0.0033999671570307155,0.004993422774591867,0.006746819239731958,0.008581701464801795,0.010443923463683133,0.012152576535489347,0.015610327679153019,0.017439689085787292,0.020343145016968017,0.021355380530622692,0.02163642151924309
2014-09-02,0.0003580415847214979,0.0005707580603599696,0.0011325861468805434,0.0020747638323828374,0.003405769461508475,0.004992211080780305,0.00672677166105478,0.008534762728077874,0.010363719931562338,0.012044785074060045,0.015450709049722204,0.017358180964940195,0.020256194935190906,0.021238102866639092,0.021522280402971463
2014-09-03,0.00039491226184422683,0.0006346561533109492,0.0012434795426924442,0.002241193264763212,0.003614406741017981,0.0052334630638861115,0.006999415741487623,0.008833312013694566,0.010690035633759011,0.012384239690455894,0.01581648324331681,0.01759626360897977,0.020479773956371718,0.02147988194563607,0.021722588572123683
2014-09-04,0.00035054250035703295,0.0004984663846870829,0.001005261279289284,0.001908136305518994,0.003206849237895289,0.004760799318114673,0.0064699703120404545,0.008253215753164254,0.01006265868404538,0.01172259849567223,0.015084690846781235,0.016870332647433543,0.019753385937752985,0.020774494988114695,0.0210224434832564
2014-09-05,0.00026527000378005517,0.0003803475501200285,0.0008636837499915756,0.0017445051123145506,0.003019694404211232,0.004548752822517879,0.006233322089961929,0.007991419726008663,0.009777335668737204,0.01141730494494064,0.014739844175915494,0.016532100091363553,0.01940757274004792,0.020419217139331976,0.020668658822258035
2014-09-08,0.0003252226981268294,0.00040470360410862854,0.0008587567979301158,0.0017133130138483558,0.002954294178226832,0.004442854437690533,0.006079613775516255,0.007789133254479595,0.009528063560079675,0.011125148908830068,0.014361248517728391,0.016125261900344544,0.018957973146420403,0.019968430844114697,0.020205000631799894
2014-09-09,0.00024746765012166583,0.0003353480276589918,0.000815161214768508,0.0017038431369511616,0.0029788128088765065,0.004497438916583404,0.006164715207013298,0.007899602175858366,0.009662156609015867,0.011270007307346952,0.014530106246158333,0.016345458598506796,0.019181419538025348,0.020206345158426127,0.020444053283936486
2014-09-10,0.00026505405647664083,0.0003239472935919304,0.0007801814066633433,0.001651799941663889,0.0029251069682239314,0.00445257485955739,0.006133826415723649,0.007887980208446178,0.00966733133493426,0.0112953062952979,0.014597827652939644,0.016447382537582402,0.01932555840455738,0.02039643774786766,0.02063920098295515
2014-09-11,0.0003360518670695712,0.0003606422343047247,0.0007407250443286716,0.0015316681784400437,0.0027523670857191158,0.00424788210377529,0.005913023154844872,0.007657734068590006,0.009433380162837254,0.011059696927415345,0.014358857232151934,0.0163363543039016,0.019191628879976528,0.020276169101825097,0.020519273198875823
2014-09-12,0.0002635464415782724,0.0003412590047728676,0.000737202044885283,0.0015225753662176965,0.0027169591186185955,0.004184118709233461,0.005822665936847454,0.007538230993976416,0.009282624101201387,0.010876850057273473,0.014106273197632371,0.016087172765418822,0.018914736728935046,0.019972990904435942,0.02022199262442152
2014-09-15,0.00024088531067843958,0.0002870208781261896,0.0006429892832632229,0.001384795870486724,0.002526600296835561,0.003937978158993938,0.005518373417990239,0.007178318010066266,0.008872227094056311,0.010429229948238741,0.013582904495934613,0.015579972071276552,0.018326324320896058,0.019338311529861388,0.01958477508571173
2014-09-16,0.0002482826279141723,0.0003488329036511642,0.0007685642848987355,0.0015776749947136973,0.0027745617858086114,0.004230770981596653,0.005851229245126941,0.007544289272756043,0.009268317755462115,0.010844287034044314,0.014035537774552494,0.015988225354369386,0.018731371918148856,0.019745302170242802,0.019988717896398105
2014-09-17,0.00021040513889676298,0.0002998872941803605,0.0006972789001168221,0.0014857121447152573,0.0026604841346669003,0.0040962543877822106,0.005697103834649159,0.007378629202079473,0.009097374016991833,0.010682279511674289,0.01389395227891584,0.01577784125306833,0.018492599000924464,0.019499756942744313,0.019730812027485268
2014-09-18,0.0003008584803547863,0.00037170796764386226,0.0007413358845021451,0.0014988655753018843,0.002651835490830996,0.00406480377206405,0.005642422310116235,0.00730223782556089,0.009002640747021005,0.010579528609276198,0.013777662907516265,0.01555240371738386,0.018235795347204924,0.01923339436206368,0.019470058947831416
2014-09-19,0.00022758204784980855,0.00032133054623687945,0.0007216225858245882,0.0015101572245590088,0.002678259899730852,0.004100225066688842,0.005684264490804895,0.007347745334083466,0.009049496208946949,0.010624075749655562,0.013817945738882757,0.01547810053155907,0.01820747011877146,0.01923300456942483,0.01948175174126595
2014-09-22,0.00023259346367843548,0.0003428771567607587,0.0007485542420779549,0.0015384591091268268,0.0027037129905217584,0.0041175923331658836,0.005690363321926448,0.007343273160619684,0.00903920931432324,0.01061864497464283,0.013824631950785825,0.015413938988832301,0.018100734327259976,0.01909582864323349,0.019329074873658945
2014-09-23,5.1223876981943534e-05,0.0001267022108943826,0.0004994083560734411,0.0012628768498929523,0.0024084007006535415,0.003810616054781835,0.0053793661994595374,0.007031880259150694,0.008729520881379299,0.010316429482932182,0.013537770031253333,0.015190994438823109,0.017934512035356783,0.018971435534835844,0.019199909247230678
