FORECAST_DATE,ZERO_1Y,ZERO_2Y,ZERO_3Y,ZERO_4Y,ZERO_5Y,ZERO_6Y,ZERO_7Y,ZERO_8Y,ZERO_9Y,ZERO_10Y,ZERO_12Y,ZERO_15Y,ZERO_20Y,ZERO_25Y,ZERO_30Y
2022-07-15,0.007078197032146964,0.010806979968918475,0.013164832938602466,0.01470225788268208,0.015640018072027063,0.016197146292306626,0.016528198887847883,0.016860567393956746,0.01725294213468003,0.017688993213111733,0.01859185466790233,0.019514326137487607,0.01967987128365928,0.0186140548620834,0.01943661342731219
2022-07-18,0.006790928614266314,0.010441454846743645,0.01278653307831908,0.014331828836126655,0.015280952026570588,0.01583773646934538,0.01618164513776591,0.016545057614328926,0.016971918649629717,0.017468629685094595,0.018488297476226875,0.01943280764950687,0.019764712117675425,0.0187081734817418,0.01927047724455151
2022-07-19,0.006977607982880044,0.01065514790641676,0.01303679437865745,0.014652339252801232,0.01569789502903192,0.01632867191005163,0.016697814216643403,0.017092439405032005,0.017559120398315937,0.018141970101726204,0.019320473789357386,0.020144281465769878,0.02060274009482401,0.01958490932086761,0.01978130389850834
2022-07-20,0.006852498342523226,0.01074903316166,0.013253917973777282,0.014940414413567162,0.016002254056461617,0.016639463996667426,0.017010581059292814,0.017410875150374403,0.017892964833877114,0.018471763245115243,0.019647557248752105,0.02056852100862744,0.020877406504734117,0.019881605477670768,0.020171134038272136
2022-07-21,0.006650896702558338,0.009895611665416814,0.012057584700163819,0.013527717229648193,0.014466933400992492,0.015038953535300702,0.015409483245234981,0.015840776046585268,0.01636113221917957,0.016952760961617262,0.018188209992853806,0.018917896914259408,0.0193211205770372,0.0184613698967658,0.01848678976729537
2022-07-22,0.0050648168270257775,0.0075443780396739326,0.009320914096359805,0.01064710765089507,0.011595942397745201,0.012308373377691183,0.012864925632818635,0.013459410395617509,0.014107310293001026,0.014796109112524233,0.01623329764345028,0.01723110533198363,0.017901153671781474,0.017095503746969394,0.016854747879143032
2022-07-25,0.005250426402946492,0.0076898649495943956,0.009484578773210487,0.010811085407780061,0.011760632482084775,0.01244564906481666,0.012996188542825853,0.013593260601839007,0.01425900083409256,0.014945190991875362,0.016388736717338835,0.017409471454034462,0.018083318114010954,0.017218782376974915,0.017308347401498985
2022-07-26,0.005683117676210195,0.00868536292640376,0.010802606269509593,0.012329008314026035,0.013371057552064226,0.01405856931991655,0.014528595162814012,0.015029052175375602,0.015606272314164586,0.016220873019902878,0.017505430569790124,0.018292574317930483,0.01881517244714419,0.017848523556572328,0.017699689626336026
2022-07-27,0.005720990891167149,0.00907001550994506,0.01139005875389806,0.013051869476297499,0.014186791295627482,0.014944348108713881,0.015454258556214625,0.01597912676619441,0.016563654279503934,0.01717752411728948,0.018454831457713778,0.01931581349009928,0.01984569826548915,0.018818008234842067,0.018522469210922016
2022-07-28,0.004825288578152089,0.007753766553943562,0.009794646382485322,0.011263617925575151,0.012302559929379975,0.013053374734577836,0.0136202248072004,0.014243917572272611,0.014938321429794378,0.015643557943238115,0.017151736028777897,0.017701398726467425,0.01841228611738923,0.0174409548176324,0.01727875692916814
